NumTrainingEpisode,AvgRewardsForAll,EpisodeReward,Alpha,Epsilon,Gamma,Lambda
450,493.0488888888889,525.0,0.2,0.05,0.8,-NA-
451,493.11529933481154,523.0,0.2,0.05,0.8,-NA-
452,493.1858407079646,525.0,0.2,0.05,0.8,-NA-
453,493.26048565121414,527.0,0.2,0.05,0.8,-NA-
454,493.3303964757709,525.0,0.2,0.05,0.8,-NA-
455,493.40879120879123,529.0,0.2,0.05,0.8,-NA-
456,493.4780701754386,525.0,0.2,0.05,0.8,-NA-
457,493.5557986870897,529.0,0.2,0.05,0.8,-NA-
458,493.6288209606987,527.0,0.2,0.05,0.8,-NA-
459,493.70152505446623,527.0,0.2,0.05,0.8,-NA-
460,493.7782608695652,529.0,0.2,0.05,0.8,-NA-
461,493.85032537960956,527.0,0.2,0.05,0.8,-NA-
462,493.9220779220779,527.0,0.2,0.05,0.8,-NA-
463,493.9978401727862,529.0,0.2,0.05,0.8,-NA-
464,494.0689655172414,527.0,0.2,0.05,0.8,-NA-
465,494.14408602150536,529.0,0.2,0.05,0.8,-NA-
466,494.20600858369096,523.0,0.2,0.05,0.8,-NA-
467,494.28051391862954,529.0,0.2,0.05,0.8,-NA-
468,494.3482905982906,526.0,0.2,0.05,0.8,-NA-
469,494.4179104477612,527.0,0.2,0.05,0.8,-NA-
470,494.4914893617021,529.0,0.2,0.05,0.8,-NA-
471,494.56050955414014,527.0,0.2,0.05,0.8,-NA-
472,494.63347457627117,529.0,0.2,0.05,0.8,-NA-
473,494.6955602536998,524.0,0.2,0.05,0.8,-NA-
474,494.76371308016877,527.0,0.2,0.05,0.8,-NA-
475,494.8357894736842,529.0,0.2,0.05,0.8,-NA-
476,494.9075630252101,529.0,0.2,0.05,0.8,-NA-
477,494.9706498951782,525.0,0.2,0.05,0.8,-NA-
478,495.0334728033473,525.0,0.2,0.05,0.8,-NA-
479,495.10020876826724,527.0,0.2,0.05,0.8,-NA-
480,495.1458333333333,517.0,0.2,0.05,0.8,-NA-
481,495.2162162162162,529.0,0.2,0.05,0.8,-NA-
482,495.2863070539419,529.0,0.2,0.05,0.8,-NA-
483,495.3478260869565,525.0,0.2,0.05,0.8,-NA-
484,495.40909090909093,525.0,0.2,0.05,0.8,-NA-
485,495.4701030927835,525.0,0.2,0.05,0.8,-NA-
486,495.5349794238683,527.0,0.2,0.05,0.8,-NA-
487,495.5995893223819,527.0,0.2,0.05,0.8,-NA-
488,495.65983606557376,525.0,0.2,0.05,0.8,-NA-
489,495.7239263803681,527.0,0.2,0.05,0.8,-NA-
490,495.78367346938774,525.0,0.2,0.05,0.8,-NA-
491,495.8350305498982,521.0,0.2,0.05,0.8,-NA-
492,495.8943089430894,525.0,0.2,0.05,0.8,-NA-
493,495.9614604462475,529.0,0.2,0.05,0.8,-NA-
494,496.0242914979757,527.0,0.2,0.05,0.8,-NA-
495,496.0868686868687,527.0,0.2,0.05,0.8,-NA-
496,496.1491935483871,527.0,0.2,0.05,0.8,-NA-
497,496.2072434607646,525.0,0.2,0.05,0.8,-NA-
498,496.2690763052209,527.0,0.2,0.05,0.8,-NA-
499,496.3186372745491,521.0,0.2,0.05,0.8,-NA-
500,496.376,525.0,0.2,0.05,0.8,-NA-
501,496.437125748503,527.0,0.2,0.05,0.8,-NA-
502,496.50199203187253,529.0,0.2,0.05,0.8,-NA-
503,496.5626242544732,527.0,0.2,0.05,0.8,-NA-
504,496.6190476190476,525.0,0.2,0.05,0.8,-NA-
505,496.67920792079207,527.0,0.2,0.05,0.8,-NA-
506,496.74308300395256,529.0,0.2,0.05,0.8,-NA-
507,496.8007889546351,526.0,0.2,0.05,0.8,-NA-
508,496.86417322834643,529.0,0.2,0.05,0.8,-NA-
509,496.92337917485264,527.0,0.2,0.05,0.8,-NA-
510,496.98627450980393,529.0,0.2,0.05,0.8,-NA-
511,497.0489236790607,529.0,0.2,0.05,0.8,-NA-
512,497.111328125,529.0,0.2,0.05,0.8,-NA-
513,497.16959064327483,527.0,0.2,0.05,0.8,-NA-
514,497.2315175097276,529.0,0.2,0.05,0.8,-NA-
515,497.2893203883495,527.0,0.2,0.05,0.8,-NA-
516,497.3468992248062,527.0,0.2,0.05,0.8,-NA-
517,497.3965183752418,523.0,0.2,0.05,0.8,-NA-
518,497.45366795366795,527.0,0.2,0.05,0.8,-NA-
519,497.51059730250483,527.0,0.2,0.05,0.8,-NA-
520,497.55961538461537,523.0,0.2,0.05,0.8,-NA-
521,497.61996161228404,529.0,0.2,0.05,0.8,-NA-
522,497.6800766283525,529.0,0.2,0.05,0.8,-NA-
523,497.73613766730404,527.0,0.2,0.05,0.8,-NA-
524,497.7958015267176,529.0,0.2,0.05,0.8,-NA-
525,497.8438095238095,523.0,0.2,0.05,0.8,-NA-
526,497.90304182509504,529.0,0.2,0.05,0.8,-NA-
527,497.95445920303604,525.0,0.2,0.05,0.8,-NA-
528,498.0094696969697,527.0,0.2,0.05,0.8,-NA-
529,498.0642722117202,527.0,0.2,0.05,0.8,-NA-
530,498.1188679245283,527.0,0.2,0.05,0.8,-NA-
531,498.1732580037665,527.0,0.2,0.05,0.8,-NA-
532,498.2236842105263,525.0,0.2,0.05,0.8,-NA-
533,498.27767354596625,527.0,0.2,0.05,0.8,-NA-
534,498.3352059925094,529.0,0.2,0.05,0.8,-NA-
535,498.39252336448595,529.0,0.2,0.05,0.8,-NA-
536,498.44589552238807,527.0,0.2,0.05,0.8,-NA-
537,498.5027932960894,529.0,0.2,0.05,0.8,-NA-
538,498.5557620817844,527.0,0.2,0.05,0.8,-NA-
539,498.6048237476809,525.0,0.2,0.05,0.8,-NA-
540,498.6537037037037,525.0,0.2,0.05,0.8,-NA-
541,498.70240295748613,525.0,0.2,0.05,0.8,-NA-
542,498.7546125461255,527.0,0.2,0.05,0.8,-NA-
543,498.8066298342541,527.0,0.2,0.05,0.8,-NA-
544,498.8584558823529,527.0,0.2,0.05,0.8,-NA-
545,498.91009174311927,527.0,0.2,0.05,0.8,-NA-
546,498.96520146520146,529.0,0.2,0.05,0.8,-NA-
547,499.0164533820841,527.0,0.2,0.05,0.8,-NA-
548,499.0711678832117,529.0,0.2,0.05,0.8,-NA-
549,499.1256830601093,529.0,0.2,0.05,0.8,-NA-
550,499.17636363636365,527.0,0.2,0.05,0.8,-NA-
551,499.2304900181488,529.0,0.2,0.05,0.8,-NA-
552,499.28442028985506,529.0,0.2,0.05,0.8,-NA-
553,499.33092224231467,525.0,0.2,0.05,0.8,-NA-
554,499.3808664259928,527.0,0.2,0.05,0.8,-NA-
555,497.6,-489.0,0.2,0.05,0.8,-NA-
556,497.6456834532374,523.0,0.2,0.05,0.8,-NA-
557,497.6912028725314,523.0,0.2,0.05,0.8,-NA-
558,497.7437275985663,527.0,0.2,0.05,0.8,-NA-
559,497.7960644007156,527.0,0.2,0.05,0.8,-NA-
560,497.8517857142857,529.0,0.2,0.05,0.8,-NA-
561,497.903743315508,527.0,0.2,0.05,0.8,-NA-
562,497.9590747330961,529.0,0.2,0.05,0.8,-NA-
563,498.0106571936057,527.0,0.2,0.05,0.8,-NA-
564,498.0656028368794,529.0,0.2,0.05,0.8,-NA-
565,498.1203539823009,529.0,0.2,0.05,0.8,-NA-
566,498.1713780918728,527.0,0.2,0.05,0.8,-NA-
567,498.2257495590829,529.0,0.2,0.05,0.8,-NA-
568,498.27640845070425,527.0,0.2,0.05,0.8,-NA-
569,498.3304042179262,529.0,0.2,0.05,0.8,-NA-
570,498.38421052631577,529.0,0.2,0.05,0.8,-NA-
571,498.43782837127844,529.0,0.2,0.05,0.8,-NA-
572,498.48426573426576,525.0,0.2,0.05,0.8,-NA-
573,498.53752181500874,529.0,0.2,0.05,0.8,-NA-
574,498.58710801393727,527.0,0.2,0.05,0.8,-NA-
575,498.63652173913044,527.0,0.2,0.05,0.8,-NA-
576,498.68402777777777,526.0,0.2,0.05,0.8,-NA-
577,498.72963604852686,525.0,0.2,0.05,0.8,-NA-
578,498.7716262975779,523.0,0.2,0.05,0.8,-NA-
579,498.8238341968912,529.0,0.2,0.05,0.8,-NA-
580,498.8758620689655,529.0,0.2,0.05,0.8,-NA-
581,498.9277108433735,529.0,0.2,0.05,0.8,-NA-
582,498.9656357388316,521.0,0.2,0.05,0.8,-NA-
583,499.00686106346484,523.0,0.2,0.05,0.8,-NA-
584,499.0582191780822,529.0,0.2,0.05,0.8,-NA-
585,499.1094017094017,529.0,0.2,0.05,0.8,-NA-
586,499.160409556314,529.0,0.2,0.05,0.8,-NA-
587,499.20783645655877,527.0,0.2,0.05,0.8,-NA-
588,499.2448979591837,521.0,0.2,0.05,0.8,-NA-
589,499.2886247877759,525.0,0.2,0.05,0.8,-NA-
590,499.3322033898305,525.0,0.2,0.05,0.8,-NA-
591,499.3824027072758,529.0,0.2,0.05,0.8,-NA-
592,499.43243243243245,529.0,0.2,0.05,0.8,-NA-
593,499.4789207419899,527.0,0.2,0.05,0.8,-NA-
594,499.5286195286195,529.0,0.2,0.05,0.8,-NA-
595,499.5781512605042,529.0,0.2,0.05,0.8,-NA-
596,499.6275167785235,529.0,0.2,0.05,0.8,-NA-
597,499.67336683417085,527.0,0.2,0.05,0.8,-NA-
598,499.7157190635451,525.0,0.2,0.05,0.8,-NA-
599,498.0801335559265,-480.0,0.2,0.05,0.8,-NA-
600,498.13166666666666,529.0,0.2,0.05,0.8,-NA-
601,498.1830282861897,529.0,0.2,0.05,0.8,-NA-
602,498.22425249169436,523.0,0.2,0.05,0.8,-NA-
603,498.2752902155887,529.0,0.2,0.05,0.8,-NA-
604,496.6473509933775,-485.0,0.2,0.05,0.8,-NA-
605,496.697520661157,527.0,0.2,0.05,0.8,-NA-
606,496.7475247524753,527.0,0.2,0.05,0.8,-NA-
607,496.8006589785832,529.0,0.2,0.05,0.8,-NA-
608,496.85032894736844,527.0,0.2,0.05,0.8,-NA-
609,496.8998357963875,527.0,0.2,0.05,0.8,-NA-
610,496.9491803278689,527.0,0.2,0.05,0.8,-NA-
611,496.99836333878886,527.0,0.2,0.05,0.8,-NA-
612,497.047385620915,527.0,0.2,0.05,0.8,-NA-
613,497.0962479608483,527.0,0.2,0.05,0.8,-NA-
614,497.14820846905536,529.0,0.2,0.05,0.8,-NA-
615,497.2,529.0,0.2,0.05,0.8,-NA-
616,497.2418831168831,523.0,0.2,0.05,0.8,-NA-
617,497.2933549432739,529.0,0.2,0.05,0.8,-NA-
618,497.3381877022654,525.0,0.2,0.05,0.8,-NA-
619,497.38933764135703,529.0,0.2,0.05,0.8,-NA-
620,495.8032258064516,-486.0,0.2,0.05,0.8,-NA-
621,495.85668276972626,529.0,0.2,0.05,0.8,-NA-
622,495.90996784565914,529.0,0.2,0.05,0.8,-NA-
623,495.96308186195824,529.0,0.2,0.05,0.8,-NA-
624,496.0064102564103,523.0,0.2,0.05,0.8,-NA-
625,496.0592,529.0,0.2,0.05,0.8,-NA-
626,496.1086261980831,527.0,0.2,0.05,0.8,-NA-
627,496.1578947368421,527.0,0.2,0.05,0.8,-NA-
628,494.5875796178344,-490.0,0.2,0.05,0.8,-NA-
629,494.63910969793324,527.0,0.2,0.05,0.8,-NA-
630,494.684126984127,523.0,0.2,0.05,0.8,-NA-
631,494.73534072900156,527.0,0.2,0.05,0.8,-NA-
632,494.7895569620253,529.0,0.2,0.05,0.8,-NA-
633,493.2464454976303,-482.0,0.2,0.05,0.8,-NA-
634,493.29968454258676,527.0,0.2,0.05,0.8,-NA-
635,493.35590551181105,529.0,0.2,0.05,0.8,-NA-
636,493.4119496855346,529.0,0.2,0.05,0.8,-NA-
637,493.4646781789639,527.0,0.2,0.05,0.8,-NA-
638,491.9341692789969,-483.0,0.2,0.05,0.8,-NA-
639,491.9796557120501,521.0,0.2,0.05,0.8,-NA-
640,492.034375,527.0,0.2,0.05,0.8,-NA-
641,492.09204368174727,529.0,0.2,0.05,0.8,-NA-
642,492.14953271028037,529.0,0.2,0.05,0.8,-NA-
643,492.20684292379474,529.0,0.2,0.05,0.8,-NA-
644,492.2546583850932,523.0,0.2,0.05,0.8,-NA-
645,492.30232558139534,523.0,0.2,0.05,0.8,-NA-
646,492.359133126935,529.0,0.2,0.05,0.8,-NA-
647,492.41267387944356,527.0,0.2,0.05,0.8,-NA-
648,492.462962962963,525.0,0.2,0.05,0.8,-NA-
649,492.51463790446843,526.0,0.2,0.05,0.8,-NA-
650,492.57076923076926,529.0,0.2,0.05,0.8,-NA-
651,492.62672811059906,529.0,0.2,0.05,0.8,-NA-
652,492.67024539877303,521.0,0.2,0.05,0.8,-NA-
653,492.72588055130166,529.0,0.2,0.05,0.8,-NA-
654,492.77217125382265,523.0,0.2,0.05,0.8,-NA-
655,492.818320610687,523.0,0.2,0.05,0.8,-NA-
656,492.8704268292683,527.0,0.2,0.05,0.8,-NA-
657,492.9254185692542,529.0,0.2,0.05,0.8,-NA-
658,492.9802431610942,529.0,0.2,0.05,0.8,-NA-
659,493.0349013657056,529.0,0.2,0.05,0.8,-NA-
660,493.0893939393939,529.0,0.2,0.05,0.8,-NA-
661,493.14372163388805,529.0,0.2,0.05,0.8,-NA-
662,493.1978851963746,529.0,0.2,0.05,0.8,-NA-
663,493.25188536953243,529.0,0.2,0.05,0.8,-NA-
664,491.78614457831327,-480.0,0.2,0.05,0.8,-NA-
665,491.8421052631579,529.0,0.2,0.05,0.8,-NA-
666,491.8918918918919,525.0,0.2,0.05,0.8,-NA-
667,491.94452773613193,527.0,0.2,0.05,0.8,-NA-
668,492.0,529.0,0.2,0.05,0.8,-NA-
669,492.0493273542601,525.0,0.2,0.05,0.8,-NA-
670,492.1044776119403,529.0,0.2,0.05,0.8,-NA-
671,492.15946348733235,529.0,0.2,0.05,0.8,-NA-
672,492.2083333333333,525.0,0.2,0.05,0.8,-NA-
673,492.25408618127784,523.0,0.2,0.05,0.8,-NA-
674,492.30563798219583,527.0,0.2,0.05,0.8,-NA-
675,492.35703703703706,527.0,0.2,0.05,0.8,-NA-
676,492.4112426035503,529.0,0.2,0.05,0.8,-NA-
677,492.4652880354505,529.0,0.2,0.05,0.8,-NA-
678,492.51917404129796,529.0,0.2,0.05,0.8,-NA-
679,492.56111929307804,521.0,0.2,0.05,0.8,-NA-
680,492.61470588235295,529.0,0.2,0.05,0.8,-NA-
681,492.6651982378855,527.0,0.2,0.05,0.8,-NA-
682,492.7155425219941,527.0,0.2,0.05,0.8,-NA-
683,491.2913616398243,-480.0,0.2,0.05,0.8,-NA-
684,489.859649122807,-488.0,0.2,0.05,0.8,-NA-
685,489.9138686131387,527.0,0.2,0.05,0.8,-NA-
686,489.97084548104954,529.0,0.2,0.05,0.8,-NA-
687,490.02474526928677,527.0,0.2,0.05,0.8,-NA-
688,490.0755813953488,525.0,0.2,0.05,0.8,-NA-
689,490.12626995645866,525.0,0.2,0.05,0.8,-NA-
690,490.18260869565216,529.0,0.2,0.05,0.8,-NA-
691,490.23878437047756,529.0,0.2,0.05,0.8,-NA-
692,490.28612716763007,523.0,0.2,0.05,0.8,-NA-
693,490.33621933621936,525.0,0.2,0.05,0.8,-NA-
694,490.39193083573485,529.0,0.2,0.05,0.8,-NA-
695,490.44460431654676,527.0,0.2,0.05,0.8,-NA-
696,490.5,529.0,0.2,0.05,0.8,-NA-
697,490.54662840746056,523.0,0.2,0.05,0.8,-NA-
698,490.6017191977077,529.0,0.2,0.05,0.8,-NA-
699,490.6552217453505,528.0,0.2,0.05,0.8,-NA-
700,490.70428571428573,525.0,0.2,0.05,0.8,-NA-
701,490.7574893009986,528.0,0.2,0.05,0.8,-NA-
702,490.8091168091168,527.0,0.2,0.05,0.8,-NA-
703,490.8605974395448,527.0,0.2,0.05,0.8,-NA-
704,490.91477272727275,529.0,0.2,0.05,0.8,-NA-
705,490.9659574468085,527.0,0.2,0.05,0.8,-NA-
706,491.0198300283286,529.0,0.2,0.05,0.8,-NA-
707,491.0735502121641,529.0,0.2,0.05,0.8,-NA-
708,491.1214689265537,525.0,0.2,0.05,0.8,-NA-
709,491.17207334273627,527.0,0.2,0.05,0.8,-NA-
710,489.78591549295777,-493.0,0.2,0.05,0.8,-NA-
711,489.8382559774965,527.0,0.2,0.05,0.8,-NA-
712,489.89044943820227,527.0,0.2,0.05,0.8,-NA-
713,489.9368863955119,523.0,0.2,0.05,0.8,-NA-
714,489.98879551820727,527.0,0.2,0.05,0.8,-NA-
715,490.0433566433566,529.0,0.2,0.05,0.8,-NA-
716,490.0977653631285,529.0,0.2,0.05,0.8,-NA-
717,490.1492329149233,527.0,0.2,0.05,0.8,-NA-
718,490.20055710306406,527.0,0.2,0.05,0.8,-NA-
719,490.25173852573016,527.0,0.2,0.05,0.8,-NA-
720,488.89444444444445,-487.0,0.2,0.05,0.8,-NA-
721,488.9472954230236,527.0,0.2,0.05,0.8,-NA-
722,487.5927977839335,-489.0,0.2,0.05,0.8,-NA-
723,487.6500691562932,529.0,0.2,0.05,0.8,-NA-
724,487.707182320442,529.0,0.2,0.05,0.8,-NA-
725,487.7586206896552,525.0,0.2,0.05,0.8,-NA-
726,487.8099173553719,525.0,0.2,0.05,0.8,-NA-
727,487.86657496561213,529.0,0.2,0.05,0.8,-NA-
728,487.9203296703297,527.0,0.2,0.05,0.8,-NA-
729,487.9657064471879,521.0,0.2,0.05,0.8,-NA-
730,488.0219178082192,529.0,0.2,0.05,0.8,-NA-
731,488.077975376197,529.0,0.2,0.05,0.8,-NA-
732,488.129781420765,526.0,0.2,0.05,0.8,-NA-
733,488.18281036834924,527.0,0.2,0.05,0.8,-NA-
734,488.2384196185286,529.0,0.2,0.05,0.8,-NA-
735,488.2925170068027,528.0,0.2,0.05,0.8,-NA-
736,488.3464673913044,528.0,0.2,0.05,0.8,-NA-
737,488.3989145183175,527.0,0.2,0.05,0.8,-NA-
738,488.4539295392954,529.0,0.2,0.05,0.8,-NA-
739,488.50608930987823,527.0,0.2,0.05,0.8,-NA-
740,488.56081081081084,529.0,0.2,0.05,0.8,-NA-
741,488.61538461538464,529.0,0.2,0.05,0.8,-NA-
742,488.6644204851752,525.0,0.2,0.05,0.8,-NA-
743,488.71870794078063,529.0,0.2,0.05,0.8,-NA-
744,488.77016129032256,527.0,0.2,0.05,0.8,-NA-
745,488.81879194630875,525.0,0.2,0.05,0.8,-NA-
746,488.8646112600536,523.0,0.2,0.05,0.8,-NA-
747,488.91834002677376,529.0,0.2,0.05,0.8,-NA-
748,488.97192513368987,529.0,0.2,0.05,0.8,-NA-
749,489.0253671562083,529.0,0.2,0.05,0.8,-NA-
750,489.076,527.0,0.2,0.05,0.8,-NA-
751,489.12916111850865,529.0,0.2,0.05,0.8,-NA-
752,489.1781914893617,526.0,0.2,0.05,0.8,-NA-
753,489.22841965471446,527.0,0.2,0.05,0.8,-NA-
754,489.2811671087533,529.0,0.2,0.05,0.8,-NA-
755,489.33112582781456,527.0,0.2,0.05,0.8,-NA-
756,489.3809523809524,527.0,0.2,0.05,0.8,-NA-
757,489.42800528401585,525.0,0.2,0.05,0.8,-NA-
758,489.47757255936676,527.0,0.2,0.05,0.8,-NA-
759,489.5296442687747,529.0,0.2,0.05,0.8,-NA-
760,489.5815789473684,529.0,0.2,0.05,0.8,-NA-
761,489.6307490144547,527.0,0.2,0.05,0.8,-NA-
762,489.67979002624674,527.0,0.2,0.05,0.8,-NA-
763,489.72608125819136,525.0,0.2,0.05,0.8,-NA-
764,489.7696335078534,523.0,0.2,0.05,0.8,-NA-
765,489.81830065359475,527.0,0.2,0.05,0.8,-NA-
766,489.8668407310705,527.0,0.2,0.05,0.8,-NA-
767,489.91786179921775,529.0,0.2,0.05,0.8,-NA-
768,489.96875,529.0,0.2,0.05,0.8,-NA-
769,490.0169050715215,527.0,0.2,0.05,0.8,-NA-
770,490.06493506493507,527.0,0.2,0.05,0.8,-NA-
771,490.11284046692606,527.0,0.2,0.05,0.8,-NA-
772,490.1619170984456,528.0,0.2,0.05,0.8,-NA-
773,490.2069857697283,525.0,0.2,0.05,0.8,-NA-
774,490.2519379844961,525.0,0.2,0.05,0.8,-NA-
775,490.301935483871,529.0,0.2,0.05,0.8,-NA-
776,490.35180412371136,529.0,0.2,0.05,0.8,-NA-
777,490.4015444015444,529.0,0.2,0.05,0.8,-NA-
778,490.4485861182519,527.0,0.2,0.05,0.8,-NA-
779,490.4980744544288,529.0,0.2,0.05,0.8,-NA-
780,490.5474358974359,529.0,0.2,0.05,0.8,-NA-
781,490.5966709346991,529.0,0.2,0.05,0.8,-NA-
782,490.64066496163684,525.0,0.2,0.05,0.8,-NA-
783,490.6896551724138,529.0,0.2,0.05,0.8,-NA-
784,490.7359693877551,527.0,0.2,0.05,0.8,-NA-
785,490.7847133757962,529.0,0.2,0.05,0.8,-NA-
786,490.8333333333333,529.0,0.2,0.05,0.8,-NA-
787,490.8767471410419,525.0,0.2,0.05,0.8,-NA-
788,490.9251269035533,529.0,0.2,0.05,0.8,-NA-
789,490.96831432192647,525.0,0.2,0.05,0.8,-NA-
790,491.0139240506329,527.0,0.2,0.05,0.8,-NA-
791,491.0619469026549,529.0,0.2,0.05,0.8,-NA-
792,491.104797979798,525.0,0.2,0.05,0.8,-NA-
793,491.15258511979823,529.0,0.2,0.05,0.8,-NA-
794,491.2002518891688,529.0,0.2,0.05,0.8,-NA-
795,491.2377358490566,521.0,0.2,0.05,0.8,-NA-
796,491.285175879397,529.0,0.2,0.05,0.8,-NA-
797,490.0564617314931,-488.0,0.2,0.05,0.8,-NA-
798,490.10275689223056,527.0,0.2,0.05,0.8,-NA-
799,490.1489361702128,527.0,0.2,0.05,0.8,-NA-
800,490.1975,529.0,0.2,0.05,0.8,-NA-
801,490.2434456928839,527.0,0.2,0.05,0.8,-NA-
802,490.2917705735661,529.0,0.2,0.05,0.8,-NA-
803,490.33997509339974,529.0,0.2,0.05,0.8,-NA-
804,490.38557213930346,527.0,0.2,0.05,0.8,-NA-
805,490.4335403726708,529.0,0.2,0.05,0.8,-NA-
806,490.47642679900747,525.0,0.2,0.05,0.8,-NA-
807,490.52416356877325,529.0,0.2,0.05,0.8,-NA-
808,490.56435643564356,523.0,0.2,0.05,0.8,-NA-
809,490.60939431396787,527.0,0.2,0.05,0.8,-NA-
810,490.6567901234568,529.0,0.2,0.05,0.8,-NA-
811,490.7040690505549,529.0,0.2,0.05,0.8,-NA-
812,489.5086206896552,-480.0,0.2,0.05,0.8,-NA-
813,489.55719557195573,529.0,0.2,0.05,0.8,-NA-
814,489.6007371007371,525.0,0.2,0.05,0.8,-NA-
815,489.6466257668712,527.0,0.2,0.05,0.8,-NA-
816,489.6924019607843,527.0,0.2,0.05,0.8,-NA-
817,489.73806609547125,527.0,0.2,0.05,0.8,-NA-
818,489.7836185819071,527.0,0.2,0.05,0.8,-NA-
819,489.83150183150184,529.0,0.2,0.05,0.8,-NA-
820,489.8768292682927,527.0,0.2,0.05,0.8,-NA-
821,489.9244823386114,529.0,0.2,0.05,0.8,-NA-
822,489.96715328467155,525.0,0.2,0.05,0.8,-NA-
823,490.01458080194413,529.0,0.2,0.05,0.8,-NA-
824,490.05703883495147,525.0,0.2,0.05,0.8,-NA-
825,490.09939393939396,525.0,0.2,0.05,0.8,-NA-
826,490.14406779661016,527.0,0.2,0.05,0.8,-NA-
827,490.1886336154776,527.0,0.2,0.05,0.8,-NA-
828,490.2330917874396,527.0,0.2,0.05,0.8,-NA-
829,490.2774427020507,527.0,0.2,0.05,0.8,-NA-
830,490.32168674698795,527.0,0.2,0.05,0.8,-NA-
831,490.3658243080626,527.0,0.2,0.05,0.8,-NA-
832,490.4110576923077,528.0,0.2,0.05,0.8,-NA-
833,490.45738295318125,529.0,0.2,0.05,0.8,-NA-
834,490.50359712230215,529.0,0.2,0.05,0.8,-NA-
835,490.5497005988024,529.0,0.2,0.05,0.8,-NA-
836,490.5933014354067,527.0,0.2,0.05,0.8,-NA-
837,490.63918757467144,529.0,0.2,0.05,0.8,-NA-
838,490.68496420047734,529.0,0.2,0.05,0.8,-NA-
839,490.72824791418356,527.0,0.2,0.05,0.8,-NA-
840,490.77142857142854,527.0,0.2,0.05,0.8,-NA-
841,490.81688466111774,529.0,0.2,0.05,0.8,-NA-
842,489.66152019002374,-482.0,0.2,0.05,0.8,-NA-
843,489.7034400948992,525.0,0.2,0.05,0.8,-NA-
844,489.74763033175356,527.0,0.2,0.05,0.8,-NA-
845,489.7917159763314,527.0,0.2,0.05,0.8,-NA-
846,489.83806146572107,529.0,0.2,0.05,0.8,-NA-
847,489.8819362455726,527.0,0.2,0.05,0.8,-NA-
848,488.72995283018867,-487.0,0.2,0.05,0.8,-NA-
849,488.77502944640753,527.0,0.2,0.05,0.8,-NA-
850,488.82,527.0,0.2,0.05,0.8,-NA-
851,488.86251468860166,525.0,0.2,0.05,0.8,-NA-
852,488.90962441314554,529.0,0.2,0.05,0.8,-NA-
853,488.9519343493552,525.0,0.2,0.05,0.8,-NA-
854,488.9988290398126,529.0,0.2,0.05,0.8,-NA-
855,489.04327485380117,527.0,0.2,0.05,0.8,-NA-
856,489.08995327102804,529.0,0.2,0.05,0.8,-NA-
857,489.12952158693116,523.0,0.2,0.05,0.8,-NA-
858,489.16550116550115,520.0,0.2,0.05,0.8,-NA-
859,489.2072176949942,525.0,0.2,0.05,0.8,-NA-
860,489.24883720930234,525.0,0.2,0.05,0.8,-NA-
861,489.29036004645764,525.0,0.2,0.05,0.8,-NA-
862,489.3341067285383,527.0,0.2,0.05,0.8,-NA-
863,489.37543453070685,525.0,0.2,0.05,0.8,-NA-
864,489.4212962962963,529.0,0.2,0.05,0.8,-NA-
865,489.46473988439305,527.0,0.2,0.05,0.8,-NA-
866,489.50577367205545,525.0,0.2,0.05,0.8,-NA-
867,489.5513264129181,529.0,0.2,0.05,0.8,-NA-
868,489.5967741935484,529.0,0.2,0.05,0.8,-NA-
869,489.6398158803222,527.0,0.2,0.05,0.8,-NA-
870,489.6850574712644,529.0,0.2,0.05,0.8,-NA-
871,489.7278989667049,527.0,0.2,0.05,0.8,-NA-
872,489.7729357798165,529.0,0.2,0.05,0.8,-NA-
873,489.815578465063,527.0,0.2,0.05,0.8,-NA-
874,489.85812356979403,527.0,0.2,0.05,0.8,-NA-
875,489.90285714285716,529.0,0.2,0.05,0.8,-NA-
876,489.9474885844749,529.0,0.2,0.05,0.8,-NA-
877,489.9920182440137,529.0,0.2,0.05,0.8,-NA-
878,490.03416856492026,527.0,0.2,0.05,0.8,-NA-
879,490.07622298065985,527.0,0.2,0.05,0.8,-NA-
880,490.1136363636364,523.0,0.2,0.05,0.8,-NA-
881,490.1577752553916,529.0,0.2,0.05,0.8,-NA-
882,490.1995464852608,527.0,0.2,0.05,0.8,-NA-
883,490.24348810872027,529.0,0.2,0.05,0.8,-NA-
884,490.2873303167421,529.0,0.2,0.05,0.8,-NA-
885,490.3242937853107,523.0,0.2,0.05,0.8,-NA-
886,490.36568848758463,527.0,0.2,0.05,0.8,-NA-
887,490.40924464487034,529.0,0.2,0.05,0.8,-NA-
888,490.4527027027027,529.0,0.2,0.05,0.8,-NA-
889,490.496062992126,529.0,0.2,0.05,0.8,-NA-
890,490.5370786516854,527.0,0.2,0.05,0.8,-NA-
891,490.57575757575756,525.0,0.2,0.05,0.8,-NA-
892,490.61210762331837,523.0,0.2,0.05,0.8,-NA-
893,490.6528555431131,527.0,0.2,0.05,0.8,-NA-
894,490.69351230425053,527.0,0.2,0.05,0.8,-NA-
895,490.7340782122905,527.0,0.2,0.05,0.8,-NA-
896,490.77232142857144,525.0,0.2,0.05,0.8,-NA-
897,490.8149386845039,529.0,0.2,0.05,0.8,-NA-
898,490.8574610244989,529.0,0.2,0.05,0.8,-NA-
899,490.89988876529475,529.0,0.2,0.05,0.8,-NA-
900,490.9422222222222,529.0,0.2,0.05,0.8,-NA-
