NumTrainingEpisode,AvgRewardsForAll,EpisodeReward,Alpha,Epsilon,Gamma,Lambda
433,69.75057736720554,507.0,0.2,0.05,0.8,-NA-
434,70.7557603686636,506.0,0.2,0.05,0.8,-NA-
435,71.73103448275862,495.0,0.2,0.05,0.8,-NA-
436,70.41055045871559,-504.0,0.2,0.05,0.8,-NA-
437,71.3913043478261,499.0,0.2,0.05,0.8,-NA-
438,70.07077625570776,-507.0,0.2,0.05,0.8,-NA-
439,71.0637813211845,506.0,0.2,0.05,0.8,-NA-
440,72.0340909090909,498.0,0.2,0.05,0.8,-NA-
441,70.71428571428571,-510.0,0.2,0.05,0.8,-NA-
442,71.70135746606334,507.0,0.2,0.05,0.8,-NA-
443,70.3882618510158,-510.0,0.2,0.05,0.8,-NA-
444,71.3536036036036,499.0,0.2,0.05,0.8,-NA-
445,72.33258426966292,507.0,0.2,0.05,0.8,-NA-
446,73.28923766816143,499.0,0.2,0.05,0.8,-NA-
447,74.24161073825503,499.0,0.2,0.05,0.8,-NA-
448,75.203125,505.0,0.2,0.05,0.8,-NA-
449,76.16481069042317,507.0,0.2,0.05,0.8,-NA-
450,77.10444444444444,499.0,0.2,0.05,0.8,-NA-
451,78.03547671840354,497.0,0.2,0.05,0.8,-NA-
452,76.74778761061947,-504.0,0.2,0.05,0.8,-NA-
453,77.69094922737307,504.0,0.2,0.05,0.8,-NA-
454,78.63656387665198,507.0,0.2,0.05,0.8,-NA-
455,79.56043956043956,499.0,0.2,0.05,0.8,-NA-
456,80.49780701754386,507.0,0.2,0.05,0.8,-NA-
457,79.21881838074398,-504.0,0.2,0.05,0.8,-NA-
458,80.15065502183405,506.0,0.2,0.05,0.8,-NA-
459,78.87799564270152,-504.0,0.2,0.05,0.8,-NA-
460,77.6086956521739,-505.0,0.2,0.05,0.8,-NA-
461,78.54013015184381,507.0,0.2,0.05,0.8,-NA-
462,77.26623376623377,-510.0,0.2,0.05,0.8,-NA-
463,78.16846652267819,495.0,0.2,0.05,0.8,-NA-
464,76.91379310344827,-504.0,0.2,0.05,0.8,-NA-
465,77.83870967741936,507.0,0.2,0.05,0.8,-NA-
466,76.5901287553648,-504.0,0.2,0.05,0.8,-NA-
467,77.50963597430408,506.0,0.2,0.05,0.8,-NA-
468,76.2542735042735,-510.0,0.2,0.05,0.8,-NA-
469,77.14712153518124,495.0,0.2,0.05,0.8,-NA-
470,78.06170212765957,507.0,0.2,0.05,0.8,-NA-
471,78.9723991507431,507.0,0.2,0.05,0.8,-NA-
472,77.73728813559322,-504.0,0.2,0.05,0.8,-NA-
473,78.61945031712473,495.0,0.2,0.05,0.8,-NA-
474,79.5210970464135,506.0,0.2,0.05,0.8,-NA-
475,78.29263157894736,-504.0,0.2,0.05,0.8,-NA-
476,79.17647058823529,499.0,0.2,0.05,0.8,-NA-
477,77.9538784067086,-504.0,0.2,0.05,0.8,-NA-
478,76.72175732217573,-511.0,0.2,0.05,0.8,-NA-
479,77.59498956158664,495.0,0.2,0.05,0.8,-NA-
480,78.47291666666666,499.0,0.2,0.05,0.8,-NA-
481,77.24324324324324,-513.0,0.2,0.05,0.8,-NA-
482,78.10995850622406,495.0,0.2,0.05,0.8,-NA-
483,78.97722567287785,497.0,0.2,0.05,0.8,-NA-
484,79.85743801652893,505.0,0.2,0.05,0.8,-NA-
485,80.72164948453609,499.0,0.2,0.05,0.8,-NA-
486,81.59465020576131,505.0,0.2,0.05,0.8,-NA-
487,80.39219712525667,-504.0,0.2,0.05,0.8,-NA-
488,81.26639344262296,507.0,0.2,0.05,0.8,-NA-
489,82.11247443762781,495.0,0.2,0.05,0.8,-NA-
490,82.9795918367347,507.0,0.2,0.05,0.8,-NA-
491,83.84317718940937,507.0,0.2,0.05,0.8,-NA-
492,84.6869918699187,499.0,0.2,0.05,0.8,-NA-
493,85.54361054766734,507.0,0.2,0.05,0.8,-NA-
494,86.38056680161944,499.0,0.2,0.05,0.8,-NA-
495,85.18787878787879,-504.0,0.2,0.05,0.8,-NA-
496,86.0383064516129,507.0,0.2,0.05,0.8,-NA-
497,86.8692152917505,499.0,0.2,0.05,0.8,-NA-
498,87.68875502008032,495.0,0.2,0.05,0.8,-NA-
499,88.51302605210421,499.0,0.2,0.05,0.8,-NA-
500,87.328,-504.0,0.2,0.05,0.8,-NA-
501,86.14770459081836,-504.0,0.2,0.05,0.8,-NA-
502,86.9820717131474,505.0,0.2,0.05,0.8,-NA-
503,85.80715705765408,-504.0,0.2,0.05,0.8,-NA-
504,86.61904761904762,495.0,0.2,0.05,0.8,-NA-
505,87.43564356435644,499.0,0.2,0.05,0.8,-NA-
506,86.26679841897233,-504.0,0.2,0.05,0.8,-NA-
507,85.09861932938855,-506.0,0.2,0.05,0.8,-NA-
508,85.92913385826772,507.0,0.2,0.05,0.8,-NA-
509,86.7524557956778,505.0,0.2,0.05,0.8,-NA-
510,85.59411764705882,-504.0,0.2,0.05,0.8,-NA-
511,86.40313111545989,499.0,0.2,0.05,0.8,-NA-
512,87.220703125,505.0,0.2,0.05,0.8,-NA-
513,88.03898635477583,507.0,0.2,0.05,0.8,-NA-
514,88.85408560311284,507.0,0.2,0.05,0.8,-NA-
515,89.64466019417476,496.0,0.2,0.05,0.8,-NA-
516,88.49031007751938,-506.0,0.2,0.05,0.8,-NA-
517,89.29980657640232,507.0,0.2,0.05,0.8,-NA-
518,90.09073359073359,499.0,0.2,0.05,0.8,-NA-
519,90.89210019267823,506.0,0.2,0.05,0.8,-NA-
520,89.74807692307692,-504.0,0.2,0.05,0.8,-NA-
521,88.60652591170826,-505.0,0.2,0.05,0.8,-NA-
522,87.46934865900383,-505.0,0.2,0.05,0.8,-NA-
523,88.26768642447419,505.0,0.2,0.05,0.8,-NA-
524,89.05152671755725,499.0,0.2,0.05,0.8,-NA-
525,89.84761904761905,507.0,0.2,0.05,0.8,-NA-
526,88.71863117870723,-504.0,0.2,0.05,0.8,-NA-
527,87.59392789373814,-504.0,0.2,0.05,0.8,-NA-
528,88.38636363636364,506.0,0.2,0.05,0.8,-NA-
529,89.15500945179583,495.0,0.2,0.05,0.8,-NA-
530,89.93962264150943,505.0,0.2,0.05,0.8,-NA-
531,88.82109227871939,-504.0,0.2,0.05,0.8,-NA-
532,89.59210526315789,499.0,0.2,0.05,0.8,-NA-
533,90.37523452157599,507.0,0.2,0.05,0.8,-NA-
534,91.15543071161049,507.0,0.2,0.05,0.8,-NA-
535,91.93271028037383,507.0,0.2,0.05,0.8,-NA-
536,92.70708955223881,507.0,0.2,0.05,0.8,-NA-
537,93.47858472998138,507.0,0.2,0.05,0.8,-NA-
538,94.24349442379182,505.0,0.2,0.05,0.8,-NA-
539,95.00927643784787,507.0,0.2,0.05,0.8,-NA-
540,95.77222222222223,507.0,0.2,0.05,0.8,-NA-
541,94.65064695009242,-511.0,0.2,0.05,0.8,-NA-
542,93.54428044280442,-505.0,0.2,0.05,0.8,-NA-
543,94.30570902394106,507.0,0.2,0.05,0.8,-NA-
544,93.20588235294117,-504.0,0.2,0.05,0.8,-NA-
545,92.11009174311927,-504.0,0.2,0.05,0.8,-NA-
546,91.01831501831502,-504.0,0.2,0.05,0.8,-NA-
547,89.91773308957953,-511.0,0.2,0.05,0.8,-NA-
548,90.67883211678833,507.0,0.2,0.05,0.8,-NA-
549,91.43715846994536,507.0,0.2,0.05,0.8,-NA-
550,92.16727272727273,493.0,0.2,0.05,0.8,-NA-
551,91.07985480943739,-507.0,0.2,0.05,0.8,-NA-
552,90.0018115942029,-504.0,0.2,0.05,0.8,-NA-
553,90.75587703435805,507.0,0.2,0.05,0.8,-NA-
554,89.68231046931407,-504.0,0.2,0.05,0.8,-NA-
555,88.6018018018018,-510.0,0.2,0.05,0.8,-NA-
556,89.35251798561151,506.0,0.2,0.05,0.8,-NA-
557,90.09694793536805,504.0,0.2,0.05,0.8,-NA-
558,90.82974910394265,499.0,0.2,0.05,0.8,-NA-
559,91.55277280858677,495.0,0.2,0.05,0.8,-NA-
560,90.48928571428571,-504.0,0.2,0.05,0.8,-NA-
561,89.4349376114082,-501.0,0.2,0.05,0.8,-NA-
562,88.37900355871886,-504.0,0.2,0.05,0.8,-NA-
563,87.32682060390763,-504.0,0.2,0.05,0.8,-NA-
564,88.0709219858156,507.0,0.2,0.05,0.8,-NA-
565,87.02300884955753,-504.0,0.2,0.05,0.8,-NA-
566,87.74381625441696,495.0,0.2,0.05,0.8,-NA-
567,86.70017636684304,-504.0,0.2,0.05,0.8,-NA-
568,87.41901408450704,495.0,0.2,0.05,0.8,-NA-
569,88.14235500878735,499.0,0.2,0.05,0.8,-NA-
570,88.87719298245614,507.0,0.2,0.05,0.8,-NA-
571,87.83712784588441,-505.0,0.2,0.05,0.8,-NA-
572,88.56993006993007,507.0,0.2,0.05,0.8,-NA-
573,89.29668411867365,505.0,0.2,0.05,0.8,-NA-
574,88.2630662020906,-504.0,0.2,0.05,0.8,-NA-
575,88.98782608695652,505.0,0.2,0.05,0.8,-NA-
576,89.71354166666667,507.0,0.2,0.05,0.8,-NA-
577,90.42980935875217,503.0,0.2,0.05,0.8,-NA-
578,89.40138408304499,-504.0,0.2,0.05,0.8,-NA-
579,90.10880829015544,499.0,0.2,0.05,0.8,-NA-
580,89.0844827586207,-504.0,0.2,0.05,0.8,-NA-
581,88.06368330464716,-504.0,0.2,0.05,0.8,-NA-
582,87.0446735395189,-505.0,0.2,0.05,0.8,-NA-
583,87.75128644939966,499.0,0.2,0.05,0.8,-NA-
584,88.45547945205479,499.0,0.2,0.05,0.8,-NA-
585,89.16923076923077,506.0,0.2,0.05,0.8,-NA-
586,88.15529010238907,-505.0,0.2,0.05,0.8,-NA-
587,88.86712095400341,506.0,0.2,0.05,0.8,-NA-
588,89.5765306122449,506.0,0.2,0.05,0.8,-NA-
589,90.28183361629881,505.0,0.2,0.05,0.8,-NA-
590,90.9864406779661,506.0,0.2,0.05,0.8,-NA-
591,89.97123519458545,-509.0,0.2,0.05,0.8,-NA-
592,88.96114864864865,-508.0,0.2,0.05,0.8,-NA-
593,89.66610455311972,507.0,0.2,0.05,0.8,-NA-
594,90.36868686868686,507.0,0.2,0.05,0.8,-NA-
595,91.0689075630252,507.0,0.2,0.05,0.8,-NA-
596,90.07046979865771,-504.0,0.2,0.05,0.8,-NA-
597,90.76884422110552,507.0,0.2,0.05,0.8,-NA-
598,91.45150501672241,499.0,0.2,0.05,0.8,-NA-
599,92.13188647746244,499.0,0.2,0.05,0.8,-NA-
600,92.82166666666667,506.0,0.2,0.05,0.8,-NA-
601,91.82362728785358,-507.0,0.2,0.05,0.8,-NA-
602,92.5,499.0,0.2,0.05,0.8,-NA-
603,93.16749585406302,495.0,0.2,0.05,0.8,-NA-
604,93.83774834437087,498.0,0.2,0.05,0.8,-NA-
605,94.52066115702479,507.0,0.2,0.05,0.8,-NA-
606,93.52310231023102,-510.0,0.2,0.05,0.8,-NA-
607,94.20263591433279,506.0,0.2,0.05,0.8,-NA-
608,93.21875,-504.0,0.2,0.05,0.8,-NA-
609,93.89326765188834,504.0,0.2,0.05,0.8,-NA-
610,94.57049180327868,507.0,0.2,0.05,0.8,-NA-
611,95.23240589198036,499.0,0.2,0.05,0.8,-NA-
612,95.90522875816994,507.0,0.2,0.05,0.8,-NA-
613,96.56280587275694,499.0,0.2,0.05,0.8,-NA-
614,97.23127035830619,507.0,0.2,0.05,0.8,-NA-
615,97.89268292682927,504.0,0.2,0.05,0.8,-NA-
616,98.55681818181819,507.0,0.2,0.05,0.8,-NA-
617,99.21880064829821,507.0,0.2,0.05,0.8,-NA-
618,99.86569579288026,499.0,0.2,0.05,0.8,-NA-
619,100.52342487883683,507.0,0.2,0.05,0.8,-NA-
620,99.54677419354839,-505.0,0.2,0.05,0.8,-NA-
621,100.18840579710145,498.0,0.2,0.05,0.8,-NA-
622,99.21382636655949,-506.0,0.2,0.05,0.8,-NA-
623,99.86677367576245,506.0,0.2,0.05,0.8,-NA-
624,100.50641025641026,499.0,0.2,0.05,0.8,-NA-
625,101.1568,507.0,0.2,0.05,0.8,-NA-
626,100.19009584664536,-504.0,0.2,0.05,0.8,-NA-
627,100.83891547049441,507.0,0.2,0.05,0.8,-NA-
628,101.48566878980891,507.0,0.2,0.05,0.8,-NA-
629,102.12718600953895,505.0,0.2,0.05,0.8,-NA-
630,101.17142857142858,-500.0,0.2,0.05,0.8,-NA-
631,101.81458003169573,507.0,0.2,0.05,0.8,-NA-
632,100.85443037974683,-505.0,0.2,0.05,0.8,-NA-
633,101.4960505529226,507.0,0.2,0.05,0.8,-NA-
634,100.5410094637224,-504.0,0.2,0.05,0.8,-NA-
635,101.17795275590551,505.0,0.2,0.05,0.8,-NA-
636,101.80345911949685,499.0,0.2,0.05,0.8,-NA-
637,100.8524332810047,-504.0,0.2,0.05,0.8,-NA-
638,101.4858934169279,505.0,0.2,0.05,0.8,-NA-
639,102.12050078247262,507.0,0.2,0.05,0.8,-NA-
640,102.753125,507.0,0.2,0.05,0.8,-NA-
641,101.80655226209048,-504.0,0.2,0.05,0.8,-NA-
642,102.43769470404985,507.0,0.2,0.05,0.8,-NA-
643,101.48367029548989,-511.0,0.2,0.05,0.8,-NA-
644,102.11024844720497,505.0,0.2,0.05,0.8,-NA-
645,102.73333333333333,504.0,0.2,0.05,0.8,-NA-
646,103.3560371517028,505.0,0.2,0.05,0.8,-NA-
647,103.97836166924266,506.0,0.2,0.05,0.8,-NA-
648,104.59876543209876,506.0,0.2,0.05,0.8,-NA-
649,105.21879815100154,507.0,0.2,0.05,0.8,-NA-
650,105.83692307692307,507.0,0.2,0.05,0.8,-NA-
651,106.43932411674348,498.0,0.2,0.05,0.8,-NA-
652,107.03834355828221,497.0,0.2,0.05,0.8,-NA-
653,107.6385911179173,499.0,0.2,0.05,0.8,-NA-
654,108.24770642201835,506.0,0.2,0.05,0.8,-NA-
655,108.85343511450381,505.0,0.2,0.05,0.8,-NA-
656,109.44817073170732,499.0,0.2,0.05,0.8,-NA-
657,110.04109589041096,499.0,0.2,0.05,0.8,-NA-
658,109.1079027355623,-504.0,0.2,0.05,0.8,-NA-
659,108.17754172989378,-504.0,0.2,0.05,0.8,-NA-
660,108.78181818181818,507.0,0.2,0.05,0.8,-NA-
661,109.37216338880484,499.0,0.2,0.05,0.8,-NA-
662,109.97280966767372,507.0,0.2,0.05,0.8,-NA-
663,109.03770739064856,-510.0,0.2,0.05,0.8,-NA-
664,108.1144578313253,-504.0,0.2,0.05,0.8,-NA-
665,108.70225563909774,499.0,0.2,0.05,0.8,-NA-
666,109.28528528528528,497.0,0.2,0.05,0.8,-NA-
667,109.880059970015,506.0,0.2,0.05,0.8,-NA-
668,108.96107784431138,-504.0,0.2,0.05,0.8,-NA-
669,109.5560538116592,507.0,0.2,0.05,0.8,-NA-
670,108.63432835820896,-508.0,0.2,0.05,0.8,-NA-
671,109.22652757078987,506.0,0.2,0.05,0.8,-NA-
672,108.3139880952381,-504.0,0.2,0.05,0.8,-NA-
673,108.89450222882616,499.0,0.2,0.05,0.8,-NA-
674,109.48516320474778,507.0,0.2,0.05,0.8,-NA-
675,110.06222222222222,499.0,0.2,0.05,0.8,-NA-
676,109.14644970414201,-509.0,0.2,0.05,0.8,-NA-
677,109.72230428360413,499.0,0.2,0.05,0.8,-NA-
678,110.30825958702064,507.0,0.2,0.05,0.8,-NA-
679,109.39911634756996,-507.0,0.2,0.05,0.8,-NA-
680,109.98382352941177,507.0,0.2,0.05,0.8,-NA-
681,110.56387665198238,505.0,0.2,0.05,0.8,-NA-
682,111.14516129032258,507.0,0.2,0.05,0.8,-NA-
683,110.2415812591508,-506.0,0.2,0.05,0.8,-NA-
684,110.8157894736842,503.0,0.2,0.05,0.8,-NA-
685,111.392700729927,506.0,0.2,0.05,0.8,-NA-
686,110.49416909620992,-505.0,0.2,0.05,0.8,-NA-
687,111.07132459970887,507.0,0.2,0.05,0.8,-NA-
688,111.64680232558139,507.0,0.2,0.05,0.8,-NA-
689,112.20319303338171,495.0,0.2,0.05,0.8,-NA-
690,112.77536231884058,507.0,0.2,0.05,0.8,-NA-
691,113.3342981186686,499.0,0.2,0.05,0.8,-NA-
692,112.4364161849711,-508.0,0.2,0.05,0.8,-NA-
693,112.98845598845598,495.0,0.2,0.05,0.8,-NA-
694,112.10374639769452,-501.0,0.2,0.05,0.8,-NA-
695,112.66043165467626,499.0,0.2,0.05,0.8,-NA-
696,111.77442528735632,-504.0,0.2,0.05,0.8,-NA-
697,112.34146341463415,507.0,0.2,0.05,0.8,-NA-
698,111.45845272206304,-504.0,0.2,0.05,0.8,-NA-
699,112.02145922746782,505.0,0.2,0.05,0.8,-NA-
700,111.14142857142858,-504.0,0.2,0.05,0.8,-NA-
701,111.68901569186876,495.0,0.2,0.05,0.8,-NA-
702,112.24074074074075,499.0,0.2,0.05,0.8,-NA-
703,112.8022759601707,507.0,0.2,0.05,0.8,-NA-
704,113.35085227272727,499.0,0.2,0.05,0.8,-NA-
705,112.47375886524823,-505.0,0.2,0.05,0.8,-NA-
706,113.02124645892351,499.0,0.2,0.05,0.8,-NA-
707,113.57850070721358,507.0,0.2,0.05,0.8,-NA-
708,112.69774011299435,-510.0,0.2,0.05,0.8,-NA-
709,113.25387870239774,507.0,0.2,0.05,0.8,-NA-
710,113.79154929577464,495.0,0.2,0.05,0.8,-NA-
711,114.34458509142054,507.0,0.2,0.05,0.8,-NA-
712,113.4747191011236,-505.0,0.2,0.05,0.8,-NA-
713,114.02664796633941,507.0,0.2,0.05,0.8,-NA-
714,113.1610644257703,-504.0,0.2,0.05,0.8,-NA-
715,113.7090909090909,505.0,0.2,0.05,0.8,-NA-
716,114.25837988826815,507.0,0.2,0.05,0.8,-NA-
717,114.7949790794979,499.0,0.2,0.05,0.8,-NA-
718,115.32451253481894,495.0,0.2,0.05,0.8,-NA-
719,114.46314325452016,-504.0,0.2,0.05,0.8,-NA-
720,113.60416666666667,-504.0,0.2,0.05,0.8,-NA-
721,114.1497919556172,507.0,0.2,0.05,0.8,-NA-
722,114.67728531855956,495.0,0.2,0.05,0.8,-NA-
723,115.21853388658369,506.0,0.2,0.05,0.8,-NA-
724,115.74309392265194,495.0,0.2,0.05,0.8,-NA-
725,116.27172413793103,499.0,0.2,0.05,0.8,-NA-
726,116.80716253443526,505.0,0.2,0.05,0.8,-NA-
727,117.34250343878955,506.0,0.2,0.05,0.8,-NA-
728,117.87774725274726,507.0,0.2,0.05,0.8,-NA-
729,118.41152263374485,507.0,0.2,0.05,0.8,-NA-
730,118.94383561643835,507.0,0.2,0.05,0.8,-NA-
731,119.46374829001368,499.0,0.2,0.05,0.8,-NA-
732,119.98087431693989,498.0,0.2,0.05,0.8,-NA-
733,120.50886766712142,507.0,0.2,0.05,0.8,-NA-
734,121.03269754768392,505.0,0.2,0.05,0.8,-NA-
735,121.5578231292517,507.0,0.2,0.05,0.8,-NA-
736,122.08152173913044,507.0,0.2,0.05,0.8,-NA-
737,121.23202170963366,-504.0,0.2,0.05,0.8,-NA-
738,120.3780487804878,-509.0,0.2,0.05,0.8,-NA-
739,119.53315290933695,-504.0,0.2,0.05,0.8,-NA-
740,120.0527027027027,504.0,0.2,0.05,0.8,-NA-
741,120.56410256410257,499.0,0.2,0.05,0.8,-NA-
742,121.08490566037736,507.0,0.2,0.05,0.8,-NA-
743,121.59353970390309,499.0,0.2,0.05,0.8,-NA-
744,122.09811827956989,497.0,0.2,0.05,0.8,-NA-
745,122.61476510067114,507.0,0.2,0.05,0.8,-NA-
746,123.13002680965147,507.0,0.2,0.05,0.8,-NA-
747,122.2904953145917,-504.0,0.2,0.05,0.8,-NA-
748,122.80213903743315,505.0,0.2,0.05,0.8,-NA-
749,123.3150867823765,507.0,0.2,0.05,0.8,-NA-
750,123.82666666666667,507.0,0.2,0.05,0.8,-NA-
751,124.33688415446072,507.0,0.2,0.05,0.8,-NA-
752,124.84441489361703,506.0,0.2,0.05,0.8,-NA-
753,125.35059760956176,506.0,0.2,0.05,0.8,-NA-
754,125.84350132625995,497.0,0.2,0.05,0.8,-NA-
755,125.00397350993377,-508.0,0.2,0.05,0.8,-NA-
756,124.17195767195767,-504.0,0.2,0.05,0.8,-NA-
757,124.67635402906208,506.0,0.2,0.05,0.8,-NA-
758,123.8377308707124,-511.0,0.2,0.05,0.8,-NA-
759,124.33201581027669,499.0,0.2,0.05,0.8,-NA-
760,124.825,499.0,0.2,0.05,0.8,-NA-
761,123.99868593955323,-504.0,0.2,0.05,0.8,-NA-
762,124.48556430446195,495.0,0.2,0.05,0.8,-NA-
763,124.97640891218873,499.0,0.2,0.05,0.8,-NA-
764,125.47643979057591,507.0,0.2,0.05,0.8,-NA-
765,125.96339869281046,498.0,0.2,0.05,0.8,-NA-
766,125.14099216710183,-504.0,0.2,0.05,0.8,-NA-
767,125.62320730117341,495.0,0.2,0.05,0.8,-NA-
768,126.10416666666667,495.0,0.2,0.05,0.8,-NA-
769,125.2847854356307,-504.0,0.2,0.05,0.8,-NA-
770,124.45974025974026,-510.0,0.2,0.05,0.8,-NA-
771,124.94552529182879,499.0,0.2,0.05,0.8,-NA-
772,125.44041450777202,507.0,0.2,0.05,0.8,-NA-
773,124.6235446313066,-506.0,0.2,0.05,0.8,-NA-
774,123.81136950904393,-504.0,0.2,0.05,0.8,-NA-
775,124.30064516129032,503.0,0.2,0.05,0.8,-NA-
776,124.78350515463917,499.0,0.2,0.05,0.8,-NA-
777,125.27541827541828,507.0,0.2,0.05,0.8,-NA-
778,125.76478149100257,506.0,0.2,0.05,0.8,-NA-
779,124.94608472400513,-512.0,0.2,0.05,0.8,-NA-
780,125.43589743589743,507.0,0.2,0.05,0.8,-NA-
781,124.62996158770807,-504.0,0.2,0.05,0.8,-NA-
782,125.1150895140665,504.0,0.2,0.05,0.8,-NA-
783,124.31162196679438,-504.0,0.2,0.05,0.8,-NA-
784,123.50510204081633,-508.0,0.2,0.05,0.8,-NA-
785,122.70573248407644,-504.0,0.2,0.05,0.8,-NA-
786,123.18447837150127,499.0,0.2,0.05,0.8,-NA-
787,122.38754764930114,-504.0,0.2,0.05,0.8,-NA-
788,122.8730964467005,505.0,0.2,0.05,0.8,-NA-
789,123.34980988593156,499.0,0.2,0.05,0.8,-NA-
790,123.83544303797468,507.0,0.2,0.05,0.8,-NA-
791,123.0417193426043,-504.0,0.2,0.05,0.8,-NA-
792,122.25,-504.0,0.2,0.05,0.8,-NA-
793,122.72509457755359,499.0,0.2,0.05,0.8,-NA-
794,121.9294710327456,-509.0,0.2,0.05,0.8,-NA-
795,122.39874213836478,495.0,0.2,0.05,0.8,-NA-
796,122.88190954773869,507.0,0.2,0.05,0.8,-NA-
797,122.09661229611041,-503.0,0.2,0.05,0.8,-NA-
798,122.56766917293233,498.0,0.2,0.05,0.8,-NA-
799,121.78347934918648,-504.0,0.2,0.05,0.8,-NA-
800,121.00125,-504.0,0.2,0.05,0.8,-NA-
801,121.47191011235955,498.0,0.2,0.05,0.8,-NA-
802,121.95261845386534,507.0,0.2,0.05,0.8,-NA-
803,121.17310087173101,-504.0,0.2,0.05,0.8,-NA-
804,120.386815920398,-511.0,0.2,0.05,0.8,-NA-
805,120.86708074534161,507.0,0.2,0.05,0.8,-NA-
806,121.34615384615384,507.0,0.2,0.05,0.8,-NA-
807,120.57125154894672,-504.0,0.2,0.05,0.8,-NA-
808,121.04950495049505,507.0,0.2,0.05,0.8,-NA-
809,121.51668726823239,499.0,0.2,0.05,0.8,-NA-
810,120.74197530864197,-506.0,0.2,0.05,0.8,-NA-
811,119.97163995067818,-504.0,0.2,0.05,0.8,-NA-
812,120.44458128078817,504.0,0.2,0.05,0.8,-NA-
813,119.68019680196802,-501.0,0.2,0.05,0.8,-NA-
814,118.9029484029484,-513.0,0.2,0.05,0.8,-NA-
815,119.36932515337423,499.0,0.2,0.05,0.8,-NA-
816,118.60539215686275,-504.0,0.2,0.05,0.8,-NA-
817,117.84332925336598,-504.0,0.2,0.05,0.8,-NA-
818,118.31662591687042,505.0,0.2,0.05,0.8,-NA-
819,118.79120879120879,507.0,0.2,0.05,0.8,-NA-
820,118.03170731707317,-504.0,0.2,0.05,0.8,-NA-
821,118.49086479902557,495.0,0.2,0.05,0.8,-NA-
822,117.72019464720195,-515.0,0.2,0.05,0.8,-NA-
823,118.17861482381531,495.0,0.2,0.05,0.8,-NA-
824,117.42839805825243,-500.0,0.2,0.05,0.8,-NA-
825,116.67515151515151,-504.0,0.2,0.05,0.8,-NA-
826,117.14648910411623,506.0,0.2,0.05,0.8,-NA-
827,116.39540507859734,-504.0,0.2,0.05,0.8,-NA-
828,115.6413043478261,-508.0,0.2,0.05,0.8,-NA-
829,114.8854041013269,-511.0,0.2,0.05,0.8,-NA-
830,115.3433734939759,495.0,0.2,0.05,0.8,-NA-
831,114.59807460890494,-504.0,0.2,0.05,0.8,-NA-
832,115.06971153846153,507.0,0.2,0.05,0.8,-NA-
833,115.54021608643457,507.0,0.2,0.05,0.8,-NA-
834,115.99520383693046,495.0,0.2,0.05,0.8,-NA-
835,115.25029940119761,-506.0,0.2,0.05,0.8,-NA-
836,115.7188995215311,507.0,0.2,0.05,0.8,-NA-
837,114.97849462365592,-504.0,0.2,0.05,0.8,-NA-
838,115.44391408114558,505.0,0.2,0.05,0.8,-NA-
839,114.70917759237187,-501.0,0.2,0.05,0.8,-NA-
840,115.17619047619047,507.0,0.2,0.05,0.8,-NA-
841,114.43995243757432,-504.0,0.2,0.05,0.8,-NA-
842,114.89667458432304,499.0,0.2,0.05,0.8,-NA-
843,114.16251482799525,-504.0,0.2,0.05,0.8,-NA-
844,113.43483412322274,-500.0,0.2,0.05,0.8,-NA-
845,113.90059171597633,507.0,0.2,0.05,0.8,-NA-
846,113.16430260047281,-509.0,0.2,0.05,0.8,-NA-
847,113.62809917355372,506.0,0.2,0.05,0.8,-NA-
848,112.89740566037736,-506.0,0.2,0.05,0.8,-NA-
849,112.17078916372202,-504.0,0.2,0.05,0.8,-NA-
850,112.62117647058824,495.0,0.2,0.05,0.8,-NA-
851,111.90129259694477,-500.0,0.2,0.05,0.8,-NA-
852,111.17840375586854,-504.0,0.2,0.05,0.8,-NA-
853,111.64243845252052,507.0,0.2,0.05,0.8,-NA-
854,110.9168618266979,-508.0,0.2,0.05,0.8,-NA-
855,111.37076023391813,499.0,0.2,0.05,0.8,-NA-
856,110.65186915887851,-504.0,0.2,0.05,0.8,-NA-
857,109.93465577596265,-504.0,0.2,0.05,0.8,-NA-
858,109.21911421911422,-504.0,0.2,0.05,0.8,-NA-
859,109.68218859138533,507.0,0.2,0.05,0.8,-NA-
860,108.96860465116279,-504.0,0.2,0.05,0.8,-NA-
861,109.42160278745645,499.0,0.2,0.05,0.8,-NA-
862,108.70533642691416,-508.0,0.2,0.05,0.8,-NA-
863,109.15758980301274,499.0,0.2,0.05,0.8,-NA-
864,109.61689814814815,506.0,0.2,0.05,0.8,-NA-
865,110.07630057803468,507.0,0.2,0.05,0.8,-NA-
866,109.36605080831409,-505.0,0.2,0.05,0.8,-NA-
867,109.8154555940023,499.0,0.2,0.05,0.8,-NA-
868,109.10829493087557,-504.0,0.2,0.05,0.8,-NA-
869,108.40276179516685,-504.0,0.2,0.05,0.8,-NA-
870,107.69885057471264,-504.0,0.2,0.05,0.8,-NA-
871,108.14810562571756,499.0,0.2,0.05,0.8,-NA-
872,108.60550458715596,507.0,0.2,0.05,0.8,-NA-
873,109.0561282932417,502.0,0.2,0.05,0.8,-NA-
874,109.51144164759725,507.0,0.2,0.05,0.8,-NA-
875,109.96571428571428,507.0,0.2,0.05,0.8,-NA-
876,109.25913242009132,-509.0,0.2,0.05,0.8,-NA-
877,109.70353477765109,499.0,0.2,0.05,0.8,-NA-
878,110.14236902050114,495.0,0.2,0.05,0.8,-NA-
